camera_id,camera_name,camera_route,candidate_rank,score,candidate_name,candidate_roadway,candidate_direction,candidate_lat,candidate_lon
8840,US59 @ SL463,US59,1,0.817,US59 @ LP20,US59,North,27.52797,-99.44597
8840,US59 @ SL463,US59,2,0.645,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8840,US59 @ SL463,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8866,US59 @ Hanselman Rd,US59,1,0.669,US59 @ LP20,US59,North,27.52797,-99.44597
8866,US59 @ Hanselman Rd,US59,2,0.5,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8866,US59 @ Hanselman Rd,US59,3,0.457,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8870,US96 @ FM365 (Diamond),US96,1,0.761,US-96 @ FM-105 - Evadale,US-96,North,30.36079,-94.06638
8870,US96 @ FM365 (Diamond),US96,2,0.714,US-96 @ FM-363 - Kirbyville,US-96,North,30.672359,-93.892836
8870,US96 @ FM365 (Diamond),US96,3,0.65,US-96 @ SH-62 - Buna,US-96,North,30.44173,-93.96909
8870,US96 @ FM365 (Diamond),US96,4,0.55,US-96 @ US-190 - Jasper,US-96,North,30.91102,-93.9955
8870,US96 @ FM365 (Diamond),US96,5,0.517,US-96 @ W Walton - Lumberton - EB Traffic,US-96,North,30.273251,-94.19329
8871,US96 @ FM365 (Diamond) - 2,US96,1,0.745,US-96 @ FM-105 - Evadale,US-96,North,30.36079,-94.06638
8871,US96 @ FM365 (Diamond) - 2,US96,2,0.7,US-96 @ FM-363 - Kirbyville,US-96,North,30.672359,-93.892836
8871,US96 @ FM365 (Diamond) - 2,US96,3,0.635,US-96 @ SH-62 - Buna,US-96,North,30.44173,-93.96909
8871,US96 @ FM365 (Diamond) - 2,US96,4,0.539,US-96 @ US-190 - Jasper,US-96,North,30.91102,-93.9955
8871,US96 @ FM365 (Diamond) - 2,US96,5,0.51,US-96 @ W Walton - Lumberton - EB Traffic,US-96,North,30.273251,-94.19329
8872,BU96 @ SH327/Ave N,BU96,1,0.671,US-96 @ SH-62 - Buna,US-96,North,30.44173,-93.96909
8872,BU96 @ SH327/Ave N,BU96,2,0.621,US-96 @ SH-62 - Buna,,,3560457.427350209,-10460591.249107288
8872,BU96 @ SH327/Ave N,BU96,3,0.621,US-96 @ SH-62 - Buna,,,3560457.427350209,-10460591.249107288
8872,BU96 @ SH327/Ave N,BU96,4,0.602,BMT.US69.SH347.NB,,,3505482.7275621165,-10469338.95733281
8872,BU96 @ SH327/Ave N,BU96,5,0.6,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
8874,US69/287 @ W Walton Rd,US69,1,0.691,US-69 @ US-96 - Lumberton,US-69,North,30.220391,-94.192681
8874,US69/287 @ W Walton Rd,US69,2,0.64,US-69 @ Wheeler - Lumberton - EB Traffic,US-69,North,30.27189,-94.22114
8874,US69/287 @ W Walton Rd,US69,3,0.64,US-69 @ Wheeler - Lumberton - NB Traffic,US-69,North,30.27689,-94.22614
8874,US69/287 @ W Walton Rd,US69,4,0.64,US-69 @ Wheeler - Lumberton - SB Traffic,US-69,North,30.26689,-94.22614
8874,US69/287 @ W Walton Rd,US69,5,0.64,US-69 @ Wheeler - Lumberton - WB Traffic,US-69,North,30.27189,-94.23114
8875,US96 @ FM2800/MLK Jr Blvd,US96,1,0.721,US-96 @ FM-363 - Kirbyville,US-96,North,30.672359,-93.892836
8875,US96 @ FM2800/MLK Jr Blvd,US96,2,0.663,US-96 @ FM-105 - Evadale,US-96,North,30.36079,-94.06638
8875,US96 @ FM2800/MLK Jr Blvd,US96,3,0.624,US-96 @ US-190 - Jasper,US-96,North,30.91102,-93.9955
8875,US96 @ FM2800/MLK Jr Blvd,US96,4,0.607,US-96 @ SH-62 - Buna,US-96,North,30.44173,-93.96909
8875,US96 @ FM2800/MLK Jr Blvd,US96,5,0.419,US-96 @ W Walton - Lumberton - EB Traffic,US-96,North,30.273251,-94.19329
8876,SH321 @ FM1960/FM1008,SH321,1,0.738,SH-249 @ FM 1960,,,3498564.4675351484,-10636323.314219298
8876,SH321 @ FM1960/FM1008,SH321,2,0.738,SH-249 @ FM 1960,SH-249,South,29.961208,-95.547718
8876,SH321 @ FM1960/FM1008,SH321,3,0.738,SH-249 @ FM 1960,,,3498564.4675351484,-10636323.314219298
8876,SH321 @ FM1960/FM1008,SH321,4,0.564,T.C. Jester @ FM 1960,,,3503259.473422198,-10628875.038409809
8876,SH321 @ FM1960/FM1008,SH321,5,0.564,T.C. Jester @ FM 1960,,,3503259.473422198,-10628875.038409809
8877,US59 @ CR383,US59,1,0.721,US59 @ LP20,US59,North,27.52797,-99.44597
8877,US59 @ CR383,US59,2,0.555,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8877,US59 @ CR383,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
11311,IH10 @ Guadalupe Rest Area EB (MM 621),IH10,1,0.683,IH 10 at Boerne Stage,IH-10,East,29.666016,-98.632121
11311,IH10 @ Guadalupe Rest Area EB (MM 621),IH10,2,0.683,IH 10 at Boerne Stage,IH-10,East,29.666016,-98.632121
11311,IH10 @ Guadalupe Rest Area EB (MM 621),IH10,3,0.681,IH 10 at Boerne - East (MM 542),IH-10,East,29.760949,-98.71469
11311,IH10 @ Guadalupe Rest Area EB (MM 621),IH10,4,0.681,IH 10 at Boerne - East (MM 542),IH-10,East,29.760949,-98.71469
11311,IH10 @ Guadalupe Rest Area EB (MM 621),IH10,5,0.663,IH 10 at Presa,IH-10,East,29.393223,-98.482188
11312,IH10 @ Guadalupe Rest Area WB (MM 619),IH10,1,0.689,IH-10 @ Sunland Park,IH-10,West,31.814873,-106.549271
11312,IH10 @ Guadalupe Rest Area WB (MM 619),IH10,2,0.681,IH 10 at Boerne - West (MM 536),IH-10,West,29.835655,-98.769171
11312,IH10 @ Guadalupe Rest Area WB (MM 619),IH10,3,0.681,IH 10 at Boerne - West (MM 536),IH-10,West,29.835655,-98.769171
11312,IH10 @ Guadalupe Rest Area WB (MM 619),IH10,4,0.678,IH-10 @ Westmoreland,IH-10,West,31.777613,-106.390421
11312,IH10 @ Guadalupe Rest Area WB (MM 619),IH10,5,0.676,IH-10 @ Eastlake,IH-10,West,31.6864,-106.267142
11332,Loop 322 @ Maple St,Loop 322,1,0.629,Loop 289 @ Slide South,,,3966689.0690051946,-11345997.647128876
11332,Loop 322 @ Maple St,Loop 322,2,0.629,Loop 289 @ Slide South,,,3966689.0690051946,-11345997.647128876
11332,Loop 322 @ Maple St,Loop 322,3,0.629,Loop 289 @ Slide South,Loop 289,East,33.536165,-101.922831
11332,Loop 322 @ Maple St,Loop 322,4,0.625,Loop 12 @ Anderson,,,3863255.5100880046,-10788989.31292199
11332,Loop 322 @ Maple St,Loop 322,5,0.625,Loop 12 @ Anderson,,,3863255.5100880046,-10788989.31292199
11336,SH 277 @ Rebecca Ln,SH277,1,0.643,SH288 @ Reed (N),,,3460330.3932598545,-10618226.327240013
11336,SH 277 @ Rebecca Ln,SH277,2,0.643,SH288 @ Reed (N),,,3460330.3932598545,-10618226.327240013
11336,SH 277 @ Rebecca Ln,SH277,3,0.621,SH-249 @ Greens,,,3496858.4848838495,-10634340.93672725
11336,SH 277 @ Rebecca Ln,SH277,4,0.621,SH-249 @ Greens,,,3496858.4848838495,-10634340.93672725
11336,SH 277 @ Rebecca Ln,SH277,5,0.621,SH-249 @ Greens,SH-249,South,29.94793,-95.52991
11367,IH-45 North @ League Line (N),IH45,1,0.663,IH45 @ Belt Line South,IH45,North,32.59048,-96.678416
11367,IH-45 North @ League Line (N),IH45,2,0.65,IH45 @ Bus IH45 North (Palmer),IH45,North,32.446188,-96.665018
11367,IH-45 North @ League Line (N),IH45,3,0.638,IH45 @ US287 North (Ennis),IH45,North,32.300482,-96.574029
11367,IH-45 North @ League Line (N),IH45,4,0.635,IH345 @ Main St,IH45,North,32.783164,-96.788325
11367,IH-45 North @ League Line (N),IH45,5,0.635,IH45 @ Roane Rd,IH45,North,32.116571,-96.444954
11368,IH-45 North @ Panorama (W),IH45,1,0.674,IH45 @ Bus IH45 North (Palmer),IH45,North,32.446188,-96.665018
11368,IH-45 North @ Panorama (W),IH45,2,0.666,IH45 @ Roane Rd,IH45,North,32.116571,-96.444954
11368,IH-45 North @ Panorama (W),IH45,3,0.639,IH45 @ Bus IH45 North (Corsicana),IH45,North,32.152403,-96.467852
11368,IH-45 North @ Panorama (W),IH45,4,0.621,IH45 @ FM1182 (Alma),IH45,North,32.271229,-96.512289
11368,IH-45 North @ Panorama (W),IH45,5,0.621,IH45 @ Lamar North,IH45,North,32.751446,-96.77012
11369,IH-45 North @ Panorama (E),IH45,1,0.674,IH45 @ Bus IH45 North (Palmer),IH45,North,32.446188,-96.665018
11369,IH-45 North @ Panorama (E),IH45,2,0.666,IH45 @ Roane Rd,IH45,North,32.116571,-96.444954
11369,IH-45 North @ Panorama (E),IH45,3,0.65,IH45 @ Parker Hill Rd,IH45,North,32.416412,-96.660569
11369,IH-45 North @ Panorama (E),IH45,4,0.639,IH45 @ Bus IH45 North (Corsicana),IH45,North,32.152403,-96.467852
11369,IH-45 North @ Panorama (E),IH45,5,0.636,IH45 @ Calhoun St (Rice),IH45,North,32.242876,-96.495157
11370,IH-45 North @ FM 830 (E),IH45,1,0.743,IH45 @ FM1603,IH45,North,32.200144,-96.473562
11370,IH-45 North @ FM 830 (E),IH45,2,0.738,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11370,IH-45 North @ FM 830 (E),IH45,3,0.738,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11370,IH-45 North @ FM 830 (E),IH45,4,0.714,IH45 @ Bus IH45 North (Palmer),IH45,North,32.446188,-96.665018
11370,IH-45 North @ FM 830 (E),IH45,5,0.713,IH45 @ FM660 (Ferris),IH45,North,32.531308,-96.658909
11371,IH-45 North @ FM 830 (W),IH45,1,0.743,IH45 @ FM1603,IH45,North,32.200144,-96.473562
11371,IH-45 North @ FM 830 (W),IH45,2,0.679,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11371,IH-45 North @ FM 830 (W),IH45,3,0.679,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11371,IH-45 North @ FM 830 (W),IH45,4,0.666,IH45 @ FM1182 (Alma),IH45,North,32.271229,-96.512289
11371,IH-45 North @ FM 830 (W),IH45,5,0.666,IH45 @ FM739 (Angus),IH45,North,32.008745,-96.433418
11372,IH-45 North @ FM 1097,IH45,1,0.817,IH45 @ FM1603,IH45,North,32.200144,-96.473562
11372,IH-45 North @ FM 1097,IH45,2,0.666,IH45 @ FM1182 (Alma),IH45,North,32.271229,-96.512289
11372,IH-45 North @ FM 1097,IH45,3,0.666,IH45 @ FM739 (Angus),IH45,North,32.008745,-96.433418
11372,IH-45 North @ FM 1097,IH45,4,0.666,IH45 @ Lamar North,IH45,North,32.751446,-96.77012
11372,IH-45 North @ FM 1097,IH45,5,0.666,IH45 @ US175 North,IH45,North,32.767054,-96.776523
11373,IH-45 North @ Longstreet,IH45,1,0.782,IH45 @ Calhoun St (Rice),IH45,North,32.242876,-96.495157
11373,IH-45 North @ Longstreet,IH45,2,0.729,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11373,IH-45 North @ Longstreet,IH45,3,0.729,IH45@FM80 Streetman,IH45,North,31.860493,-96.310348
11373,IH-45 North @ Longstreet,IH45,4,0.691,IH45 @ Overton South,IH45,North,32.723875,-96.761612
11373,IH-45 North @ Longstreet,IH45,5,0.687,IH45 @ Wintergreen South,IH45,North,32.633515,-96.69931
11374,IH-45 North @ Calvary,IH45,1,0.7,IH45 @ Bus IH45 North (Palmer),IH45,North,32.446188,-96.665018
11374,IH-45 North @ Calvary,IH45,2,0.664,IH45 @ Calhoun St (Rice),IH45,North,32.242876,-96.495157
11374,IH-45 North @ Calvary,IH45,3,0.662,IH45 @ Bus IH45 North (Corsicana),IH45,North,32.152403,-96.467852
11374,IH-45 North @ Calvary,IH45,4,0.65,IH45 @ FM1182 (Alma),IH45,North,32.271229,-96.512289
11374,IH-45 North @ Calvary,IH45,5,0.65,IH45 @ Lamar North,IH45,North,32.751446,-96.77012
9193,IH-610 West Loop Frtg @ West Park,,1,0.717,IH-69 Southwest @ Westpark,IH-69 Southwest,South,29.724299,-95.4904
9193,IH-610 West Loop Frtg @ West Park,,2,0.717,IH-69 Southwest @ Westpark,,,3468160.050405061,-10629942.703646006
9193,IH-610 West Loop Frtg @ West Park,,3,0.717,IH-69 Southwest @ Westpark,,,3468160.050405061,-10629942.703646006
9193,IH-610 West Loop Frtg @ West Park,,4,0.665,W Sam Hou BW 8 @ Westpark,,,3467848.6902776547,-10637333.204639774
9193,IH-610 West Loop Frtg @ West Park,,5,0.665,W Sam Hou BW 8 @ Westpark,,,3467848.6902776547,-10637333.204639774
9276,US69/287 @ FM418,US69,1,0.664,US-69 @ FM-1013 - Hillister,US-69,North,30.669158,-94.38639
9276,US69/287 @ FM418,US69,2,0.65,US-69 @ South of SH-347,US-69,North,30.015053,-94.047603
9276,US69/287 @ FM418,US69,3,0.615,US-69 @ FM-421 - Lumberton - EB Traffic,US-69,North,30.24245,-94.20368
9276,US69/287 @ FM418,US69,4,0.615,US-69 @ FM-421 - Lumberton - NB Traffic,US-69,North,30.24745,-94.20868
9276,US69/287 @ FM418,US69,5,0.615,US-69 @ FM-421 - Lumberton - SB Traffic,US-69,North,30.23745,-94.20868
9277,US190 @ SH87,US190,1,0.374,SH-87 @ US-190 - Newton - SB Traffic,,,3611791.7110512573,-10437307.664412968
9277,US190 @ SH87,US190,2,0.374,SH-87 @ US-190 - Newton - WB Traffic,,,3613088.2781699966,-10438420.859320905
9277,US190 @ SH87,US190,3,0.374,SH-87 @ US-190 - Newton - EB Traffic,SH-87,East,30.84849,-93.74993
9277,US190 @ SH87,US190,4,0.374,SH-87 @ US-190 - Newton - NB Traffic,SH-87,East,30.85849,-93.75993
9277,US190 @ SH87,US190,5,0.374,SH-87 @ US-190 - Newton - SB Traffic,SH-87,East,30.83849,-93.75993
9278,BU96/FM92 @ E Ave G,BU96,1,0.631,FM 2920 @ Falvel Rd,FM-2920,East,30.070703,-95.476395
9278,BU96/FM92 @ E Ave G,BU96,2,0.581,FM 2920 @ Falvel Rd,,,3512641.2962127673,-10628383.674177447
9278,BU96/FM92 @ E Ave G,BU96,3,0.581,FM 2920 @ Falvel Rd,,,3512641.2962127673,-10628383.674177447
9278,BU96/FM92 @ E Ave G,BU96,4,0.571,LRD-US90 @ Ave G,,,3422299.2087000012,-11231834.7226
9278,BU96/FM92 @ E Ave G,BU96,5,0.566,FM 2920 @ T.C. Jester,FM-2920,East,30.074152,-95.522573
9279,US69 @ North of FM105,US69,1,0.811,US-69 @ South of SH-347,US-69,North,30.015053,-94.047603
9279,US69 @ North of FM105,US69,2,0.713,US-69 @ FM-1013 - Hillister,US-69,North,30.669158,-94.38639
9279,US69 @ North of FM105,US69,3,0.686,US-69 @ US-96 - Lumberton,US-69,North,30.220391,-94.192681
9279,US69 @ North of FM105,US69,4,0.668,US-69 @ FM-421 - Lumberton - EB Traffic,US-69,North,30.24245,-94.20368
9279,US69 @ North of FM105,US69,5,0.668,US-69 @ FM-421 - Lumberton - NB Traffic,US-69,North,30.24745,-94.20868
9297,SH288 @ Clear Creek,,1,0.8,IH35 @ Clear Creek,,,3940060.3569570524,-10818163.813749596
9297,SH288 @ Clear Creek,,2,0.8,SH288 @ Cleburne,,,3468915.216544399,-10616785.853029147
9297,SH288 @ Clear Creek,,3,0.8,IH35 @ Clear Creek,,,3940060.3569570524,-10818163.813749596
9297,SH288 @ Clear Creek,,4,0.8,SH288 @ Cleburne,,,3468915.216544399,-10616785.853029147
9297,SH288 @ Clear Creek,,5,0.8,IH35 @ Clear Creek,IH35,North,33.336545,-97.181219
7910,SH54 @ Broadway,SH54,1,0.809,LP375 @ Broadway,,,3727253.0094958856,-11841635.212102955
7910,SH54 @ Broadway,SH54,2,0.809,LP375 @ Broadway,,,3727253.0094958856,-11841635.212102955
7910,SH54 @ Broadway,SH54,3,0.809,LP375 @ Broadway,LP-375,West,31.724897,-106.375219
7910,SH54 @ Broadway,SH54,4,0.76,IH-45 Gulf @ Broadway,,,3463298.359571461,-10606329.279300462
7910,SH54 @ Broadway,SH54,5,0.76,IH-45 Gulf @ Broadway,,,3463298.359571461,-10606329.279300462
8053,IH10 @ RESLER MM12,IH10,1,0.793,IH-10 @ Eastlake,IH-10,West,31.6864,-106.267142
8053,IH10 @ RESLER MM12,IH10,2,0.787,IH 10 at Cross Rd (MM 618),IH-10,East,29.614953,-97.811322
8053,IH10 @ RESLER MM12,IH10,3,0.787,IH 10 at Cross Rd (MM 618),IH-10,East,29.614953,-97.811322
8053,IH10 @ RESLER MM12,IH10,4,0.767,10 W. Resler,IH-10,East,31.826942,-106.561224
8053,IH10 @ RESLER MM12,IH10,5,0.74,IH 10 at Presa,IH-10,East,29.393223,-98.482188
8093,IH10 @ TIC 1.4,,1,0.659,IH-10 @ Americas,IH-10,East,31.7007,-106.284054
8093,IH10 @ TIC 1.4,,2,0.659,IH-10 @ Artcraft,IH-10,West,31.882975,-106.581439
8093,IH10 @ TIC 1.4,,3,0.659,IH-10 @ Americas,,,3724086.6551183895,-11831486.770724786
8093,IH10 @ TIC 1.4,,4,0.659,IH-10 @ Artcraft,,,3747959.061073743,-11864591.517494347
8093,IH10 @ TIC 1.4,,5,0.659,IH-10 @ Americas,,,3724086.6551183895,-11831486.770724786
8109,ALAMEDA @ DELTA,,1,0.69,FM-76 @ Delta,,,3732139.011272092,-11843854.366151923
8109,ALAMEDA @ DELTA,,2,0.69,FM-76 @ Delta,,,3732139.011272092,-11843854.366151923
8109,ALAMEDA @ DELTA,,3,0.69,FM-76 @ Delta,FM-76,West,31.762223,-106.395154
8109,ALAMEDA @ DELTA,,4,0.665,LP-375 @ Delta,,,3731741.6538956994,-11852163.141625242
8109,ALAMEDA @ DELTA,,5,0.665,LP-375 @ Delta,,,3731741.6538956994,-11852163.141625242
8111,ALAMEDA YARBROUGH,,1,0.706,Montana @ Yarbrough,,,3736800.7837601122,-11836906.471453546
8111,ALAMEDA YARBROUGH,,2,0.706,Montana @ Yarbrough,,,3736800.7837601122,-11836906.471453546
8111,ALAMEDA YARBROUGH,,3,0.706,Montana @ Yarbrough,Montana,West,31.797822,-106.33274
8111,ALAMEDA YARBROUGH,,4,0.69,375E - Yarbrough,,,3726561.2271993733,-11841502.519269928
8111,ALAMEDA YARBROUGH,,5,0.667,IH-10 @ Yarbrough,,,3730884.139543415,-11838351.621083027
8123,US 287 DMS Childress,,1,0.8,US287.CR16-Childress,,,4084399.7774471533,-11150276.831611048
8123,US 287 DMS Childress,,2,0.8,US287.CR16-Childress,,,4084399.7774471533,-11150276.831611048
8123,US 287 DMS Childress,,3,0.8,US287.CR16-Childress,US-287,West,34.413046,-100.164641
8123,US 287 DMS Childress,,4,0.625,US287 @ Hillside,,,3855047.3503423347,-10826773.374487044
8123,US 287 DMS Childress,,5,0.625,US287 @ Hillside,,,3855047.3503423347,-10826773.374487044
8124,I 40 DMS Shamrock,,1,0.733,CHS.I40.Shamrock.WB,,,4194764.310155787,-11136247.23618637
8124,I 40 DMS Shamrock,,2,0.647,I40.Shamrock-Childress,,,4194764.310155787,-11136247.23618637
8124,I 40 DMS Shamrock,,3,0.647,I40.Shamrock-Childress,,,4194764.310155787,-11136247.23618637
8124,I 40 DMS Shamrock,,4,0.647,I40.Shamrock-Childress,IH-40,West,35.22694,-100.038611
8124,I 40 DMS Shamrock,,5,0.615,IH40 @ Caprock,,,4198091.556611988,-11441403.126157321
8125,Claude DMS Southbound,,1,0.529,IH 37 at Southton Rd,,,3411435.636,-10953451.1701
8125,Claude DMS Southbound,,2,0.5,ODA-US 385 South,,,3728625.8286999986,-11394204.9979
8125,Claude DMS Southbound,,3,0.488,ABL-US84 @ South of Snyder,,,3854499.9899,-11227734.2691
8125,Claude DMS Southbound,,4,0.488,CRP-US77 South of Driscoll,,,3203973.142000001,-10883157.0305
8125,Claude DMS Southbound,,5,0.486,IH-45 Gulf @ South BW8 (N),,,3453399.6854587435,-10598671.722848287
8126,Mclean DMS Eastbound,,1,0.545,IH 40 EB & Eastern,,,4190067.498729337,-11329077.084528299
8126,Mclean DMS Eastbound,,2,0.529,BWD-DMS-03 Eastland,,,3812299.9917355883,-11009189.395784747
8126,Mclean DMS Eastbound,,3,0.5,IH 40 EB & Austin,,,4190419.4895030493,-11339209.829858266
8126,Mclean DMS Eastbound,,4,0.485,IH35E @ Lindsey St,,,3921656.244677637,-10813871.556823593
8126,Mclean DMS Eastbound,,5,0.485,Mesa at Brentwood,,,3736131.6379248453,-11856447.717506379
8127,IH10E @ Ninth St - Beaumont,IH10E,1,0.722,IH-10 @ Ninth St DMS,,,3515868.449572444,-10477992.489269111
8127,IH10E @ Ninth St - Beaumont,IH10E,2,0.722,IH-10 @ Ninth St DMS,,,3515868.449572444,-10477992.489269111
8127,IH10E @ Ninth St - Beaumont,IH10E,3,0.722,IH-10 @ Ninth St DMS,I-10 East,East,30.095788,-94.125408
8127,IH10E @ Ninth St - Beaumont,IH10E,4,0.667,IH-10 Katy @ Studemont,,,3474946.0872586435,-10618549.487721786
8127,IH10E @ Ninth St - Beaumont,IH10E,5,0.667,IH-10 Katy @ Studemont,,,3474946.0872586435,-10618549.487721786
8128,IH10E @ West of Neches River Bridge - Beaumont,IH10E,1,0.796,IH-10 @ West of Neches River,,,3515816.8549935594,-10477457.265157381
8128,IH10E @ West of Neches River Bridge - Beaumont,IH10E,2,0.796,IH-10 @ West of Neches River,,,3515842.587899998,-10475448.2823
8128,IH10E @ West of Neches River Bridge - Beaumont,IH10E,3,0.796,IH-10 @ West of Neches River,,,3515816.8549935594,-10477457.265157381
8128,IH10E @ West of Neches River Bridge - Beaumont,IH10E,4,0.746,IH-10 @ West of Neches River,I-10 East,East,30.095387,-94.1206
8128,IH10E @ West of Neches River Bridge - Beaumont,IH10E,5,0.678,IH-10 @ East of Neches River,,,3515834.610710307,-10472465.142592756
8129,IH10E @ FM105 - Vidor,IH10E,1,0.811,IH-10 @ West of FM-105 - Vidor,,,3519468.749871018,-10467169.674415719
8129,IH10E @ FM105 - Vidor,IH10E,2,0.811,IH-10 @ West of FM-105 - Vidor,,,3519468.749871018,-10467169.674415719
8129,IH10E @ FM105 - Vidor,IH10E,3,0.811,IH-10 @ West of FM-105 - Vidor,I-10 East,East,30.123766,-94.028185
8129,IH10E @ FM105 - Vidor,IH10E,4,0.69,BMT - IH-10 @ FM 105,,,3520448.7207999974,-10465735.3228
8129,IH10E @ FM105 - Vidor,IH10E,5,0.667,FM-105 @ FM-1132 - Vidor - NB,,,3525679.3423603186,-10466013.621503832
8132,US69 @ SH347 - Beaumont,US69,1,0.799,US-69 @ SH-326 - Kountze,US-69,North,30.36973,-94.31172
8132,US69 @ SH347 - Beaumont,US69,2,0.745,US-69 @ South of SH-347,US-69,North,30.015053,-94.047603
8132,US69 @ SH347 - Beaumont,US69,3,0.729,US-69 @ US-96 - Lumberton,US-69,North,30.220391,-94.192681
8132,US69 @ SH347 - Beaumont,US69,4,0.65,US-69 @ FM-421 - Lumberton - EB Traffic,US-69,North,30.24245,-94.20368
8132,US69 @ SH347 - Beaumont,US69,5,0.65,US-69 @ FM-421 - Lumberton - NB Traffic,US-69,North,30.24745,-94.20868
8133,US69 @ South of Cooks Lake Rd,US69,1,0.817,US-69 @ South of SH-347,US-69,North,30.015053,-94.047603
8133,US69 @ South of Cooks Lake Rd,US69,2,0.674,US-69 @ SH-326 - Kountze,US-69,North,30.36973,-94.31172
8133,US69 @ South of Cooks Lake Rd,US69,3,0.65,US-69 @ US-190 - Woodville,US-69,North,30.77545,-94.4148
8133,US69 @ South of Cooks Lake Rd,US69,4,0.615,US-69 @ US-96 - Lumberton,US-69,North,30.220391,-94.192681
8133,US69 @ South of Cooks Lake Rd,US69,5,0.594,US-69 @ FM-1013 - Hillister,US-69,North,30.669158,-94.38639
8142,SH105 @ SH321 - Tarkington,SH105,1,0.708,SH-105 @ FM-321 - Cleveland,SH-105,East,30.31949,-94.99657
8142,SH105 @ SH321 - Tarkington,SH105,2,0.699,SH-105 @ SH-326 - Sour Lake - EB Traffic,SH-105,East,30.139801,-94.393246
8142,SH105 @ SH321 - Tarkington,SH105,3,0.699,SH-105 @ SH-326 - Sour Lake - NB Traffic,SH-105,East,30.149801,-94.403246
8142,SH105 @ SH321 - Tarkington,SH105,4,0.699,SH-105 @ SH-326 - Sour Lake - SB Traffic,SH-105,East,30.129801,-94.403246
8142,SH105 @ SH321 - Tarkington,SH105,5,0.699,SH-105 @ SH-326 - Sour Lake - WB Traffic,SH-105,East,30.139801,-94.413246
8148,US59 @ CR375,US59,1,0.721,US59 @ LP20,US59,North,27.52797,-99.44597
8148,US59 @ CR375,US59,2,0.555,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8148,US59 @ CR375,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8149,US59 @ CR377,US59,1,0.721,US59 @ LP20,US59,North,27.52797,-99.44597
8149,US59 @ CR377,US59,2,0.555,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8149,US59 @ CR377,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8150,US59 @ CR381,US59,1,0.721,US59 @ LP20,US59,North,27.52797,-99.44597
8150,US59 @ CR381,US59,2,0.555,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8150,US59 @ CR381,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8151,US59 @ CR332,US59,1,0.817,US59 @ LP20,US59,North,27.52797,-99.44597
8151,US59 @ CR332,US59,2,0.555,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8151,US59 @ CR332,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8152,US59 @ SH105,US59,1,0.817,US59 @ LP20,US59,North,27.52797,-99.44597
8152,US59 @ SH105,US59,2,0.645,ATL.US59.SH93,US-59,North,33.39133,-94.10401
8152,US59 @ SH105,US59,3,0.517,ATL.US59.BellSt,US-59,North,32.524117,-94.351994
8168,US62 @ Tierra Este,US62,1,0.594,US-62 @ MM 130,US-62,East,31.890076,-104.811063
8168,US62 @ Tierra Este,US62,2,0.481,Marsha Sharp Fwy @ University,US62,East,33.592363,-101.870436
8168,US62 @ Tierra Este,US62,3,0.433,Paisano @ Coles,US-62,West,31.760429,-106.470994
8168,US62 @ Tierra Este,US62,4,0.4,Marsha Sharp Fwy @ Milwukee,US62,East,33.542705,-101.957257
8168,US62 @ Tierra Este,US62,5,0.386,Marsha Sharp Fwy @ TTU Parkway,US62,East,33.58126,-101.893853
8246,IH30 @ Sandy DMS,IH30,1,0.817,IH30 @ East Grand,IH30,East,32.791443,-96.750387
8246,IH30 @ Sandy DMS,IH30,2,0.817,IH30 @ St Francis,IH30,East,32.795227,-96.691958
8246,IH30 @ Sandy DMS,IH30,3,0.817,IH30 @ Sylvan,IH30,East,32.767695,-96.835073
8246,IH30 @ Sandy DMS,IH30,4,0.79,IH30 @ Samuell,IH30,East,32.793664,-96.726677
8246,IH30 @ Sandy DMS,IH30,5,0.79,IH30 @ Oakland,IH-30,West,32.758299,-97.262068
11455,US 83 @ FM 707,US83,1,0.817,US83 @ LP20,US83,North,27.489956,-99.471381
11455,US 83 @ FM 707,US83,2,0.759,US83 @ Market,US83,North,27.503792,-99.468768
11455,US 83 @ FM 707,US83,3,0.688,US83 @ Masterson,US83,North,27.452256,-99.476623
11455,US 83 @ FM 707,US83,4,0.672,US83 @ Bayard,US83,North,27.46785,-99.477473
